cliente_id,codigo_cliente,segmento,ciudad,pais,edad,ingreso_mensual,fecha_alta,estatus
5966,CLI-005966,Digital,Medellin,Mexico,54,77716,2024-02-20,Activo
5967,CLI-005967,Nomina,Medellin,Mexico,36,86924,2021-10-30,Activo
5968,CLI-005968,Pyme,Medellin,Mexico,34,32249,2022-10-10,Activo
5969,CLI-005969,Nomina,Queretaro,Mexico,49,17778,2023-04-04,Inactivo
5970,CLI-005970,Pyme,Queretaro,Mexico,39,37538,2022-05-06,Activo
5971,CLI-005971,Pyme,Monterrey,Mexico,63,61634,2025-04-21,Inactivo
5972,CLI-005972,Digital,Queretaro,Mexico,31,9518,2023-06-23,Activo
5973,CLI-005973,Empresarial,Medellin,Mexico,35,91238,2021-06-10,Activo
5974,CLI-005974,Pyme,Cali,Mexico,28,10427,2026-06-20,Inactivo
5975,CLI-005975,Digital,Medellin,Mexico,28,64048,2021-11-09,Activo
5976,CLI-005976,Empresarial,Bogota,Colombia,36,39157,2021-08-04,Inactivo
5977,CLI-005977,Empresarial,Cali,Mexico,42,42611,2024-10-13,Inactivo
5978,CLI-005978,Premium,Guadalajara,Colombia,30,29865,2023-07-01,Activo
5979,CLI-005979,Nomina,Queretaro,Mexico,63,53413,2024-09-27,Activo
5980,CLI-005980,Premium,Cali,Colombia,43,84983,2022-12-16,Activo
5981,CLI-005981,Premium,Bogota,Colombia,30,48113,2025-08-02,Activo
5982,CLI-005982,Nomina,Queretaro,Mexico,36,65910,2021-12-24,Activo
5983,CLI-005983,Pyme,Medellin,Mexico,52,82932,2022-07-19,Activo
5984,CLI-005984,Premium,Bogota,Mexico,36,50098,2021-10-08,Inactivo
5985,CLI-005985,Premium,Cali,Colombia,42,40101,2024-03-14,Activo
5986,CLI-005986,Digital,Queretaro,Mexico,25,51707,2021-10-27,Activo
5987,CLI-005987,Nomina,Monterrey,Colombia,46,12230,2024-02-21,Activo
5988,CLI-005988,Premium,Bogota,Colombia,61,30626,2021-03-22,Activo
5989,CLI-005989,Nomina,Guadalajara,Mexico,31,88650,2025-03-15,Activo
5990,CLI-005990,Pyme,CDMX,Mexico,60,66745,2022-07-29,Activo
5991,CLI-005991,Nomina,CDMX,Mexico,37,89880,2023-05-02,Inactivo
5992,CLI-005992,Nomina,Puebla,Colombia,31,19279,2024-04-19,Inactivo
5993,CLI-005993,Digital,Puebla,Mexico,32,13965,2026-07-07,Activo
5994,CLI-005994,Pyme,Guadalajara,Mexico,36,96978,2022-10-20,Activo
5995,CLI-005995,Nomina,Bogota,Colombia,53,9029,2026-08-24,Activo
5996,CLI-005996,Nomina,Medellin,Mexico,24,22250,2023-07-24,Activo
5997,CLI-005997,Empresarial,Puebla,Mexico,53,86865,2022-10-12,Activo
5998,CLI-005998,Empresarial,Queretaro,Mexico,33,58060,2023-01-16,Activo
5999,CLI-005999,Premium,Guadalajara,Colombia,33,83310,2025-04-17,Activo
6000,CLI-006000,Nomina,Puebla,Colombia,22,48880,2023-02-24,Activo
6001,CLI-006001,Premium,Queretaro,Mexico,23,19002,2026-01-11,Activo
6002,CLI-006002,Nomina,Queretaro,Mexico,31,63859,2021-07-03,Activo
6003,CLI-006003,Nomina,CDMX,Mexico,22,39036,2024-07-14,Activo
6004,CLI-006004,Empresarial,Puebla,Mexico,48,48909,2024-09-04,Activo
6005,CLI-006005,Empresarial,Medellin,Mexico,48,86362,2024-12-02,Activo
6006,CLI-006006,Digital,Monterrey,Mexico,47,15481,2021-05-07,Inactivo
6007,CLI-006007,Digital,Bogota,Mexico,48,74806,2021-07-08,Activo
6008,CLI-006008,Premium,Medellin,Mexico,29,11869,2026-08-26,Activo
6009,CLI-006009,Pyme,Monterrey,Mexico,31,81604,2025-09-20,Inactivo
6010,CLI-006010,Empresarial,CDMX,Mexico,62,50175,2024-10-28,Activo
6011,CLI-006011,Pyme,Bogota,Mexico,56,79091,2026-03-09,Activo
6012,CLI-006012,Premium,Monterrey,Mexico,58,20696,2021-04-10,Activo
6013,CLI-006013,Nomina,Medellin,Mexico,24,80136,2025-09-18,Activo
6014,CLI-006014,Pyme,Guadalajara,Mexico,54,12764,2021-06-30,Inactivo
6015,CLI-006015,Premium,Cali,Colombia,64,9171,2021-10-21,Activo
6016,CLI-006016,Premium,Bogota,Mexico,54,53191,2025-01-06,Activo
6017,CLI-006017,Pyme,Puebla,Mexico,57,49798,2024-01-10,Activo
6018,CLI-006018,Nomina,CDMX,Mexico,24,58820,2021-09-30,Inactivo
6019,CLI-006019,Empresarial,Medellin,Colombia,60,95676,2021-09-04,Activo
6020,CLI-006020,Pyme,Cali,Mexico,57,48644,2026-04-11,Activo
6021,CLI-006021,Nomina,Puebla,Mexico,49,32668,2021-03-29,Inactivo
6022,CLI-006022,Nomina,Puebla,Mexico,59,83592,2024-05-01,Activo
6023,CLI-006023,Nomina,Puebla,Colombia,35,36576,2024-03-29,Activo
6024,CLI-006024,Premium,Queretaro,Mexico,52,81012,2025-06-18,Inactivo
6025,CLI-006025,Pyme,Puebla,Colombia,21,73263,2021-05-04,Activo
6026,CLI-006026,Digital,Bogota,Mexico,31,73205,2021-11-05,Activo
6027,CLI-006027,Digital,CDMX,Mexico,49,14901,2023-02-23,Inactivo
6028,CLI-006028,Digital,Cali,Colombia,48,28025,2025-06-13,Activo
6029,CLI-006029,Premium,Puebla,Mexico,46,14777,2026-03-05,Activo
6030,CLI-006030,Digital,Cali,Mexico,50,85264,2025-05-31,Inactivo
6031,CLI-006031,Digital,CDMX,Mexico,54,69504,2023-07-02,Inactivo
6032,CLI-006032,Empresarial,CDMX,Mexico,53,53797,2024-12-01,Activo
6033,CLI-006033,Premium,CDMX,Colombia,60,10404,2021-07-31,Activo
6034,CLI-006034,Pyme,CDMX,Mexico,31,26003,2022-03-17,Activo
6035,CLI-006035,Pyme,Puebla,Mexico,64,55007,2024-04-01,Activo
6036,CLI-006036,Digital,Cali,Mexico,26,89190,2025-03-31,Activo
6037,CLI-006037,Premium,Guadalajara,Colombia,42,34121,2026-07-24,Activo
6038,CLI-006038,Premium,Guadalajara,Mexico,26,55544,2022-09-06,Activo
6039,CLI-006039,Nomina,Bogota,Mexico,46,38204,2024-05-15,Activo
6040,CLI-006040,Digital,CDMX,Mexico,31,79066,2024-08-09,Activo
6041,CLI-006041,Empresarial,Guadalajara,Colombia,28,54909,2025-12-16,Inactivo
6042,CLI-006042,Empresarial,Cali,Mexico,38,31936,2025-04-09,Activo
6043,CLI-006043,Premium,Medellin,Mexico,61,50085,2024-10-21,Activo
6044,CLI-006044,Digital,Monterrey,Colombia,38,79845,2021-07-11,Activo
6045,CLI-006045,Premium,CDMX,Mexico,40,30278,2022-11-28,Activo
6046,CLI-006046,Premium,Monterrey,Mexico,21,64356,2024-11-18,Activo
6047,CLI-006047,Pyme,Cali,Mexico,34,55389,2026-06-08,Activo
6048,CLI-006048,Pyme,Puebla,Mexico,30,67984,2026-01-09,Activo
6049,CLI-006049,Nomina,Queretaro,Mexico,35,33754,2025-09-16,Inactivo
6050,CLI-006050,Digital,Cali,Mexico,32,93813,2022-07-13,Activo
6051,CLI-006051,Pyme,CDMX,Mexico,36,30349,2026-01-31,Activo
6052,CLI-006052,Empresarial,Monterrey,Mexico,31,17288,2022-06-25,Activo
6053,CLI-006053,Nomina,CDMX,Mexico,40,28015,2023-03-02,Activo
6054,CLI-006054,Nomina,Guadalajara,Mexico,56,29177,2022-04-07,Activo
6055,CLI-006055,Pyme,Cali,Colombia,50,20120,2024-01-28,Activo
6056,CLI-006056,Premium,Puebla,Mexico,34,66246,2021-03-22,Activo
6057,CLI-006057,Empresarial,CDMX,Mexico,50,33361,2024-01-03,Inactivo
6058,CLI-006058,Pyme,Cali,Mexico,28,79400,2021-05-11,Inactivo
6059,CLI-006059,Premium,Guadalajara,Mexico,22,44212,2022-02-20,Activo
6060,CLI-006060,Digital,Monterrey,Colombia,21,70508,2025-05-01,Activo
6061,CLI-006061,Pyme,Medellin,Mexico,44,94955,2023-10-20,Inactivo
6062,CLI-006062,Pyme,Cali,Mexico,28,45265,2021-04-07,Activo
6063,CLI-006063,Pyme,Queretaro,Mexico,25,55311,2023-08-27,Activo
6064,CLI-006064,Digital,CDMX,Mexico,28,56427,2023-09-07,Activo
6065,CLI-006065,Premium,Puebla,Mexico,52,84231,2025-10-29,Inactivo
6066,CLI-006066,Empresarial,CDMX,Mexico,64,56815,2021-09-30,Activo
6067,CLI-006067,Digital,Cali,Mexico,51,50064,2021-07-02,Activo
6068,CLI-006068,Nomina,Monterrey,Mexico,64,14099,2023-07-05,Activo
6069,CLI-006069,Premium,Medellin,Mexico,25,74047,2023-04-13,Activo
6070,CLI-006070,Empresarial,Queretaro,Colombia,61,67598,2024-06-08,Activo
6071,CLI-006071,Digital,Guadalajara,Mexico,51,43140,2023-08-12,Inactivo
6072,CLI-006072,Digital,Queretaro,Mexico,32,37142,2023-05-04,Activo
6073,CLI-006073,Nomina,Medellin,Mexico,30,40692,2023-10-21,Activo
6074,CLI-006074,Empresarial,Guadalajara,Mexico,29,44000,2025-06-29,Activo
6075,CLI-006075,Digital,Cali,Mexico,46,39513,2021-06-01,Activo
6076,CLI-006076,Pyme,CDMX,Mexico,46,15766,2022-09-25,Activo
6077,CLI-006077,Digital,Cali,Colombia,58,92149,2025-01-16,Activo
6078,CLI-006078,Premium,Bogota,Mexico,21,49778,2022-05-26,Activo
6079,CLI-006079,Digital,Bogota,Mexico,58,90992,2026-03-26,Activo
6080,CLI-006080,Empresarial,Cali,Mexico,27,33161,2022-05-21,Activo
6081,CLI-006081,Digital,Monterrey,Mexico,57,59869,2025-09-20,Activo
6082,CLI-006082,Empresarial,Queretaro,Mexico,53,83626,2021-04-22,Activo
6083,CLI-006083,Nomina,CDMX,Mexico,48,10025,2024-03-04,Activo
6084,CLI-006084,Premium,Puebla,Colombia,63,67184,2021-03-25,Activo
6085,CLI-006085,Digital,Bogota,Mexico,34,97501,2021-09-20,Inactivo
6086,CLI-006086,Empresarial,Puebla,Mexico,50,32168,2022-03-13,Activo
6087,CLI-006087,Nomina,Monterrey,Mexico,25,78236,2024-08-04,Activo
6088,CLI-006088,Digital,Monterrey,Mexico,50,78625,2022-12-17,Activo
6089,CLI-006089,Empresarial,Monterrey,Mexico,21,88665,2024-03-21,Activo
6090,CLI-006090,Digital,Medellin,Mexico,62,80794,2024-01-31,Activo
6091,CLI-006091,Nomina,Monterrey,Mexico,32,42770,2021-06-16,Inactivo
6092,CLI-006092,Empresarial,Queretaro,Mexico,25,56294,2026-07-06,Activo
6093,CLI-006093,Empresarial,Bogota,Mexico,51,45581,2025-03-18,Activo
6094,CLI-006094,Digital,Bogota,Mexico,56,88044,2025-12-08,Activo
6095,CLI-006095,Nomina,CDMX,Colombia,45,86807,2024-03-04,Activo
6096,CLI-006096,Digital,Puebla,Mexico,49,24851,2023-12-06,Activo
6097,CLI-006097,Pyme,Puebla,Colombia,35,37868,2024-05-29,Activo
6098,CLI-006098,Pyme,Queretaro,Mexico,63,76598,2025-03-18,Inactivo
6099,CLI-006099,Premium,Guadalajara,Mexico,59,53914,2026-01-23,Activo
6100,CLI-006100,Nomina,Monterrey,Mexico,48,38651,2025-04-23,Activo
6101,CLI-006101,Digital,Monterrey,Mexico,48,95820,2025-02-08,Activo
6102,CLI-006102,Pyme,CDMX,Mexico,36,37605,2022-08-05,Activo
6103,CLI-006103,Nomina,CDMX,Mexico,35,17531,2026-04-25,Activo
6104,CLI-006104,Pyme,CDMX,Mexico,39,86722,2023-02-02,Activo
6105,CLI-006105,Premium,Guadalajara,Mexico,62,67865,2025-04-29,Inactivo
6106,CLI-006106,Nomina,CDMX,Mexico,40,94561,2024-02-22,Activo
6107,CLI-006107,Premium,Medellin,Colombia,36,70742,2024-02-25,Inactivo
6108,CLI-006108,Nomina,CDMX,Mexico,48,8227,2023-06-05,Activo
6109,CLI-006109,Nomina,CDMX,Mexico,50,59610,2025-03-10,Activo
6110,CLI-006110,Digital,Cali,Mexico,41,70752,2023-11-05,Activo
6111,CLI-006111,Digital,Puebla,Mexico,53,71055,2023-10-17,Activo
6112,CLI-006112,Premium,Monterrey,Colombia,43,13019,2025-01-26,Activo
6113,CLI-006113,Digital,Bogota,Mexico,23,70483,2022-02-02,Activo
6114,CLI-006114,Digital,CDMX,Mexico,49,20075,2024-05-17,Activo
6115,CLI-006115,Digital,Puebla,Mexico,60,97548,2023-10-06,Inactivo
6116,CLI-006116,Empresarial,Queretaro,Mexico,63,47764,2023-07-15,Activo
6117,CLI-006117,Empresarial,CDMX,Mexico,43,28443,2023-12-17,Activo
6118,CLI-006118,Empresarial,CDMX,Mexico,51,39370,2021-08-23,Activo
6119,CLI-006119,Digital,Medellin,Colombia,34,72512,2025-07-27,Inactivo
6120,CLI-006120,Digital,CDMX,Colombia,33,36733,2023-12-09,Inactivo
6121,CLI-006121,Digital,Cali,Colombia,40,77432,2024-11-07,Inactivo
6122,CLI-006122,Pyme,Guadalajara,Colombia,29,52623,2026-05-17,Activo
6123,CLI-006123,Premium,Bogota,Colombia,25,74925,2026-06-07,Activo
6124,CLI-006124,Digital,Medellin,Mexico,57,32641,2025-07-15,Activo
6125,CLI-006125,Nomina,Bogota,Colombia,53,95345,2025-07-14,Activo
6126,CLI-006126,Pyme,CDMX,Mexico,28,80422,2023-01-15,Activo
6127,CLI-006127,Empresarial,Monterrey,Mexico,52,86827,2025-03-15,Activo
6128,CLI-006128,Digital,Cali,Colombia,24,19764,2025-08-04,Activo
6129,CLI-006129,Premium,CDMX,Colombia,55,36079,2024-09-06,Activo
6130,CLI-006130,Digital,Medellin,Colombia,64,38042,2023-02-01,Activo
6131,CLI-006131,Nomina,CDMX,Mexico,52,40417,2022-03-22,Activo
6132,CLI-006132,Digital,Cali,Colombia,64,63153,2026-08-26,Activo
6133,CLI-006133,Premium,Queretaro,Mexico,58,22862,2025-03-17,Activo
6134,CLI-006134,Nomina,Monterrey,Mexico,60,97338,2025-06-10,Activo
6135,CLI-006135,Empresarial,Puebla,Mexico,46,13698,2022-06-16,Activo
6136,CLI-006136,Empresarial,Queretaro,Colombia,33,79119,2023-07-02,Activo
6137,CLI-006137,Empresarial,Bogota,Mexico,63,82305,2022-01-26,Inactivo
6138,CLI-006138,Nomina,Queretaro,Colombia,25,64670,2026-09-02,Activo
6139,CLI-006139,Nomina,Monterrey,Colombia,36,17233,2022-04-03,Activo
6140,CLI-006140,Premium,Medellin,Mexico,34,61573,2023-04-29,Inactivo
6141,CLI-006141,Nomina,Puebla,Mexico,37,61167,2021-12-08,Activo
6142,CLI-006142,Digital,Guadalajara,Mexico,28,30685,2026-07-29,Activo
6143,CLI-006143,Digital,Queretaro,Colombia,57,84732,2024-02-08,Inactivo
6144,CLI-006144,Digital,Guadalajara,Colombia,35,15068,2022-12-30,Inactivo
6145,CLI-006145,Empresarial,Cali,Mexico,22,83270,2023-09-04,Activo
6146,CLI-006146,Empresarial,Guadalajara,Mexico,50,90456,2022-07-06,Activo
6147,CLI-006147,Digital,Guadalajara,Mexico,34,20273,2025-03-30,Activo
6148,CLI-006148,Nomina,Guadalajara,Mexico,51,77660,2026-05-15,Activo
6149,CLI-006149,Nomina,Puebla,Colombia,27,67336,2025-10-16,Activo
6150,CLI-006150,Pyme,Bogota,Colombia,45,72273,2025-05-25,Activo
6151,CLI-006151,Nomina,Monterrey,Mexico,48,51622,2024-06-04,Activo
6152,CLI-006152,Empresarial,Bogota,Mexico,53,79986,2025-02-09,Inactivo
6153,CLI-006153,Premium,Cali,Colombia,59,49253,2021-07-24,Activo
6154,CLI-006154,Nomina,Monterrey,Mexico,20,49844,2023-05-28,Activo
6155,CLI-006155,Empresarial,Guadalajara,Mexico,41,24892,2026-01-03,Inactivo
6156,CLI-006156,Premium,Medellin,Mexico,23,75130,2021-09-01,Activo
6157,CLI-006157,Nomina,Guadalajara,Mexico,46,57069,2024-02-05,Activo
6158,CLI-006158,Premium,Queretaro,Colombia,51,25482,2023-12-04,Activo
6159,CLI-006159,Premium,Queretaro,Mexico,64,93153,2021-12-30,Activo
6160,CLI-006160,Digital,CDMX,Mexico,61,23894,2025-10-12,Activo
6161,CLI-006161,Empresarial,Puebla,Mexico,21,60281,2022-10-24,Inactivo
6162,CLI-006162,Empresarial,CDMX,Colombia,24,33011,2026-04-08,Activo
6163,CLI-006163,Empresarial,Guadalajara,Colombia,31,41271,2024-04-01,Activo
6164,CLI-006164,Digital,Bogota,Mexico,51,89455,2022-11-09,Activo
6165,CLI-006165,Pyme,Cali,Mexico,47,25025,2023-02-26,Activo
6166,CLI-006166,Nomina,Cali,Colombia,44,81121,2021-10-30,Inactivo
6167,CLI-006167,Pyme,Queretaro,Mexico,62,40869,2023-04-04,Activo
6168,CLI-006168,Empresarial,Queretaro,Mexico,54,60138,2022-08-06,Activo
6169,CLI-006169,Premium,Queretaro,Mexico,51,24665,2022-03-31,Activo
6170,CLI-006170,Pyme,Bogota,Mexico,20,51385,2023-08-11,Inactivo
6171,CLI-006171,Nomina,Puebla,Colombia,42,34818,2022-12-11,Activo
6172,CLI-006172,Digital,Medellin,Mexico,47,32199,2025-04-22,Activo
6173,CLI-006173,Digital,Medellin,Mexico,48,42289,2025-12-05,Inactivo
6174,CLI-006174,Premium,Cali,Colombia,20,23544,2022-03-11,Activo
6175,CLI-006175,Pyme,Medellin,Mexico,31,64331,2022-04-26,Activo
6176,CLI-006176,Nomina,Medellin,Mexico,53,24015,2025-01-05,Activo
6177,CLI-006177,Premium,Puebla,Mexico,49,10355,2023-02-17,Activo
6178,CLI-006178,Pyme,CDMX,Mexico,38,51549,2025-04-25,Activo
6179,CLI-006179,Pyme,Medellin,Colombia,34,25874,2022-10-04,Activo
6180,CLI-006180,Pyme,Medellin,Colombia,26,44718,2026-04-22,Inactivo
6181,CLI-006181,Pyme,CDMX,Mexico,60,76980,2022-02-12,Activo
6182,CLI-006182,Pyme,Cali,Colombia,28,18779,2023-05-05,Activo
6183,CLI-006183,Empresarial,Puebla,Mexico,60,63719,2021-10-13,Activo
6184,CLI-006184,Digital,Cali,Colombia,28,97226,2025-10-12,Inactivo
6185,CLI-006185,Premium,Queretaro,Mexico,44,13556,2024-04-10,Activo
6186,CLI-006186,Pyme,Monterrey,Mexico,48,86219,2026-06-21,Inactivo
6187,CLI-006187,Digital,Puebla,Mexico,21,14227,2026-06-22,Activo
6188,CLI-006188,Empresarial,Cali,Mexico,20,43256,2023-03-03,Inactivo
6189,CLI-006189,Nomina,Bogota,Mexico,52,66762,2026-07-14,Activo
6190,CLI-006190,Nomina,CDMX,Colombia,52,47539,2022-11-06,Activo
6191,CLI-006191,Digital,Medellin,Colombia,27,10769,2023-07-25,Activo
6192,CLI-006192,Digital,Puebla,Mexico,31,19708,2026-05-09,Activo
6193,CLI-006193,Empresarial,Bogota,Mexico,21,39321,2022-05-16,Activo
6194,CLI-006194,Pyme,Queretaro,Mexico,34,42833,2026-08-04,Activo
6195,CLI-006195,Empresarial,Monterrey,Mexico,25,55015,2024-10-12,Activo
6196,CLI-006196,Premium,Queretaro,Mexico,52,91820,2024-01-29,Activo
6197,CLI-006197,Nomina,Medellin,Mexico,25,94815,2026-01-02,Activo
6198,CLI-006198,Digital,Guadalajara,Colombia,58,31045,2022-07-24,Activo
6199,CLI-006199,Pyme,CDMX,Mexico,58,94714,2026-08-14,Activo
6200,CLI-006200,Digital,Puebla,Colombia,35,18934,2022-11-06,Activo
6201,CLI-006201,Premium,CDMX,Mexico,39,36972,2026-07-02,Activo
6202,CLI-006202,Pyme,Medellin,Colombia,33,9800,2023-11-03,Activo
6203,CLI-006203,Nomina,Queretaro,Mexico,25,76918,2025-05-31,Activo
6204,CLI-006204,Nomina,Bogota,Colombia,46,66940,2023-07-11,Inactivo
6205,CLI-006205,Empresarial,Queretaro,Mexico,54,83360,2022-06-11,Activo
6206,CLI-006206,Premium,Bogota,Mexico,57,85529,2024-03-14,Activo
6207,CLI-006207,Empresarial,Queretaro,Mexico,58,65860,2023-11-06,Activo
6208,CLI-006208,Empresarial,Bogota,Mexico,46,89347,2023-04-07,Inactivo
6209,CLI-006209,Pyme,Guadalajara,Colombia,56,21378,2024-05-04,Activo
6210,CLI-006210,Premium,Queretaro,Colombia,48,84881,2022-01-28,Inactivo
6211,CLI-006211,Premium,Cali,Mexico,23,76934,2023-07-30,Activo
6212,CLI-006212,Digital,Puebla,Colombia,28,74233,2023-12-23,Activo
6213,CLI-006213,Premium,Bogota,Mexico,42,9042,2026-08-28,Activo
6214,CLI-006214,Nomina,Cali,Mexico,55,64975,2026-03-21,Activo
6215,CLI-006215,Empresarial,Guadalajara,Colombia,64,48896,2025-09-12,Activo
6216,CLI-006216,Digital,Medellin,Mexico,57,42864,2025-10-11,Activo
6217,CLI-006217,Empresarial,Cali,Mexico,63,74015,2022-12-15,Activo
6218,CLI-006218,Empresarial,Puebla,Colombia,45,85712,2021-06-19,Activo
6219,CLI-006219,Nomina,CDMX,Colombia,44,8148,2025-05-13,Activo
6220,CLI-006220,Premium,Bogota,Mexico,64,43197,2024-01-11,Inactivo
6221,CLI-006221,Nomina,Queretaro,Mexico,56,27669,2023-06-25,Activo
6222,CLI-006222,Pyme,Puebla,Colombia,48,52390,2026-08-17,Activo
6223,CLI-006223,Pyme,Queretaro,Mexico,21,82833,2026-05-29,Activo
6224,CLI-006224,Premium,CDMX,Mexico,28,12316,2022-10-15,Inactivo
6225,CLI-006225,Empresarial,Monterrey,Colombia,36,46797,2025-01-22,Inactivo
6226,CLI-006226,Premium,Bogota,Colombia,57,31512,2024-05-21,Activo
6227,CLI-006227,Pyme,Bogota,Mexico,53,60593,2021-05-15,Activo
6228,CLI-006228,Nomina,CDMX,Mexico,24,88843,2024-12-22,Inactivo
6229,CLI-006229,Pyme,Puebla,Mexico,20,20054,2021-07-01,Activo
6230,CLI-006230,Pyme,Medellin,Mexico,63,77014,2024-04-16,Activo
6231,CLI-006231,Nomina,Bogota,Mexico,21,24945,2023-12-21,Activo
6232,CLI-006232,Nomina,Medellin,Mexico,40,66016,2023-01-13,Activo
6233,CLI-006233,Nomina,Monterrey,Colombia,31,58305,2026-06-24,Activo
6234,CLI-006234,Premium,Guadalajara,Mexico,44,47789,2024-09-13,Activo
6235,CLI-006235,Empresarial,Medellin,Colombia,34,14751,2024-12-12,Activo
6236,CLI-006236,Digital,Cali,Mexico,46,20297,2026-09-01,Activo
6237,CLI-006237,Nomina,Queretaro,Colombia,52,26674,2023-09-20,Inactivo
6238,CLI-006238,Nomina,Guadalajara,Mexico,58,53250,2022-01-13,Activo
6239,CLI-006239,Nomina,Medellin,Mexico,50,10213,2024-02-18,Activo
6240,CLI-006240,Premium,Medellin,Mexico,59,43873,2023-08-05,Activo
6241,CLI-006241,Pyme,Monterrey,Colombia,22,28105,2023-06-12,Activo
6242,CLI-006242,Digital,Cali,Colombia,39,66217,2025-12-27,Activo
6243,CLI-006243,Premium,Medellin,Mexico,39,9679,2025-03-15,Activo
6244,CLI-006244,Empresarial,CDMX,Colombia,20,84439,2023-10-23,Activo
6245,CLI-006245,Digital,Monterrey,Mexico,26,16192,2023-10-09,Activo
6246,CLI-006246,Premium,Medellin,Colombia,59,64229,2021-10-04,Inactivo
6247,CLI-006247,Digital,Puebla,Mexico,28,62584,2026-04-30,Activo
6248,CLI-006248,Pyme,Monterrey,Mexico,23,65510,2025-01-04,Activo
6249,CLI-006249,Digital,Guadalajara,Mexico,39,28866,2022-06-14,Activo
6250,CLI-006250,Digital,Medellin,Mexico,39,28045,2022-08-19,Activo
6251,CLI-006251,Premium,Medellin,Mexico,52,66853,2025-09-09,Activo
6252,CLI-006252,Nomina,Monterrey,Mexico,48,56350,2022-04-25,Activo
6253,CLI-006253,Pyme,Puebla,Colombia,23,14245,2021-04-29,Inactivo
6254,CLI-006254,Nomina,Medellin,Mexico,53,81855,2021-07-29,Activo
6255,CLI-006255,Nomina,Puebla,Colombia,59,53511,2023-04-09,Activo
6256,CLI-006256,Nomina,Monterrey,Colombia,58,40448,2025-12-16,Activo
6257,CLI-006257,Premium,Monterrey,Colombia,61,64516,2025-01-10,Activo
6258,CLI-006258,Pyme,Bogota,Colombia,44,25427,2021-11-01,Activo
6259,CLI-006259,Pyme,Cali,Colombia,47,10040,2026-01-07,Activo
6260,CLI-006260,Digital,Puebla,Mexico,47,44398,2024-11-11,Activo
6261,CLI-006261,Digital,Bogota,Mexico,23,67652,2025-07-28,Activo
6262,CLI-006262,Premium,Queretaro,Colombia,47,79634,2022-10-24,Activo
6263,CLI-006263,Premium,Cali,Mexico,22,71971,2023-03-09,Activo
6264,CLI-006264,Empresarial,Cali,Mexico,34,24141,2023-10-14,Activo
6265,CLI-006265,Digital,Monterrey,Mexico,23,26786,2022-05-30,Activo
6266,CLI-006266,Nomina,Bogota,Colombia,51,21023,2024-10-03,Activo
6267,CLI-006267,Empresarial,Guadalajara,Colombia,22,26000,2024-09-22,Activo
6268,CLI-006268,Digital,Medellin,Mexico,39,48181,2024-11-07,Activo
6269,CLI-006269,Digital,Guadalajara,Colombia,41,89702,2023-03-09,Inactivo
6270,CLI-006270,Pyme,CDMX,Mexico,58,26808,2021-03-19,Activo
6271,CLI-006271,Nomina,Monterrey,Mexico,64,76803,2026-03-01,Activo
6272,CLI-006272,Pyme,Queretaro,Mexico,51,65714,2023-11-22,Inactivo
6273,CLI-006273,Digital,Guadalajara,Mexico,49,45492,2023-09-08,Activo
6274,CLI-006274,Premium,Bogota,Mexico,53,50667,2026-05-06,Activo
6275,CLI-006275,Pyme,Cali,Mexico,42,30942,2026-03-16,Activo
6276,CLI-006276,Nomina,Bogota,Mexico,52,21958,2024-06-01,Activo
6277,CLI-006277,Pyme,Medellin,Mexico,47,90874,2022-02-19,Activo
6278,CLI-006278,Pyme,Medellin,Mexico,41,42418,2025-03-31,Activo
6279,CLI-006279,Pyme,Cali,Colombia,32,18303,2025-08-13,Activo
6280,CLI-006280,Empresarial,Medellin,Mexico,55,45634,2024-09-21,Inactivo
6281,CLI-006281,Digital,Cali,Mexico,30,68086,2024-01-20,Activo
6282,CLI-006282,Premium,Medellin,Mexico,57,9249,2022-05-29,Activo
6283,CLI-006283,Empresarial,Medellin,Colombia,31,48405,2023-04-12,Activo
6284,CLI-006284,Pyme,Monterrey,Colombia,28,12419,2023-07-05,Activo
6285,CLI-006285,Pyme,Cali,Mexico,37,53389,2022-10-17,Activo
6286,CLI-006286,Digital,Medellin,Colombia,20,93038,2022-09-07,Activo
6287,CLI-006287,Digital,Medellin,Mexico,40,32530,2025-05-12,Activo
6288,CLI-006288,Empresarial,Guadalajara,Colombia,40,84616,2024-09-27,Activo
6289,CLI-006289,Pyme,Bogota,Mexico,31,10219,2022-03-03,Activo
6290,CLI-006290,Digital,Cali,Mexico,34,32329,2022-01-13,Inactivo
6291,CLI-006291,Nomina,Queretaro,Colombia,31,87886,2022-06-27,Activo
6292,CLI-006292,Premium,Queretaro,Colombia,60,63809,2021-06-06,Activo
6293,CLI-006293,Nomina,Bogota,Mexico,59,83663,2021-07-15,Activo
